"/Users/wuyueer/Desktop/logo rec/samplescomplex/download-1 copy.png","Microsoft Azure",0.9976859092712402,vertices{x:19y:57}vertices{x:283y:57}vertices{x:283y:107}vertices{x:19y:107}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/1640205885683 copy.png","Amazon Web Services",0.7752830982208252,vertices{x:17y:30}vertices{x:82y:30}vertices{x:82y:69}vertices{x:17y:69}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/sadman-nafis-oz5mlCJUCTI-unsplash.jpg","Toyota",0.9806956052780151,vertices{x:111y:1198}vertices{x:2667y:1198}vertices{x:2667y:3073}vertices{x:111y:3073}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/carlo-d-agnolo-dej1MKdTNW8-unsplash.jpg","Ferrari S.p.A.",0.9731114506721497,vertices{x:613y:573}vertices{x:1707y:573}vertices{x:1707y:899}vertices{x:613y:899}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/carlo-d-agnolo-dej1MKdTNW8-unsplash.jpg","Ferrari S.p.A.",0.628146231174469,vertices{x:4y:4}vertices{x:1109y:4}vertices{x:1109y:163}vertices{x:4y:163}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/sara-kurfess-oqc0-tsBQ5g-unsplash.jpg","Mercedes-Benz",0.9440150856971741,vertices{x:1748y:1587}vertices{x:2641y:1587}vertices{x:2641y:2522}vertices{x:1748y:2522}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/saif71-com-davQi_4cQjI-unsplash.jpg","LVMH",0.687537670135498,vertices{x:590y:2430}vertices{x:2582y:2430}vertices{x:2582y:3095}vertices{x:590y:3095}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/ismail-hadine-rsNbV-PiCHc-unsplash.jpg","Burger King",0.9972309470176697,vertices{x:936y:1836}vertices{x:2229y:1836}vertices{x:2229y:3468}vertices{x:936y:3468}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/mahavir-shah-RZIdbOoF6gw-unsplash.jpg","Champion",0.9883224964141846,vertices{x:1570y:2496}vertices{x:2300y:2496}vertices{x:2300y:3331}vertices{x:1570y:3331}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/images-2 copy.png","Lenovo",0.5722854137420654,vertices{x:1y:2}vertices{x:365y:2}vertices{x:365y:138}vertices{x:1y:138}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/caste-oihGFVX91_g-unsplash.jpg","Lacoste",0.9997215867042542,vertices{x:1805y:1305}vertices{x:3575y:1305}vertices{x:3575y:2288}vertices{x:1805y:2288}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/cartist-E6vUIpw7OtA-unsplash.jpg","PlayStation Classic",0.553980827331543,vertices{x:1212y:2380}vertices{x:2612y:2380}vertices{x:2612y:3176}vertices{x:1212y:3176}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/afif-ramdhasuma-nULb0dh9fWc-unsplash.jpg","H&M",0.9968763589859009,vertices{x:2451y:3936}vertices{x:3354y:3936}vertices{x:3354y:4585}vertices{x:2451y:4585}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/jason-leung-tMh1DEUrzT4-unsplash.jpg","Apple",0.7204736471176147,vertices{x:1440y:1206}vertices{x:2722y:1206}vertices{x:2722y:2709}vertices{x:1440y:2709}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/download-8 copy.png","Looker",0.9157567620277405,vertices{x:10y:14}vertices{x:186y:14}vertices{x:186y:183}vertices{x:10y:183}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/download-9 copy.png","SoFi",0.9915695786476135,vertices{x:40y:42}vertices{x:284y:42}vertices{x:284y:110}vertices{x:40y:110}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/henry-co-WhIc1C6ppyE-unsplash.jpg","New Balance",0.9972319006919861,vertices{x:31y:303}vertices{x:3281y:303}vertices{x:3281y:2310}vertices{x:31y:2310}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/AppDynamics copy.png","AppDynamics",0.9998251795768738,vertices{x:44y:50}vertices{x:423y:50}vertices{x:423y:96}vertices{x:44y:96}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/AppDynamics copy.png","AppDynamics",0.9973571300506592,vertices{}vertices{x:499}vertices{x:499y:144}vertices{y:144}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/matt-chris-pua-W73LdE-t8DY-unsplash.jpg","Kit Kat",0.998068630695343,vertices{x:645y:210}vertices{x:4505y:210}vertices{x:4505y:2481}vertices{x:645y:2481}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/matt-chris-pua-W73LdE-t8DY-unsplash.jpg","Kit Kat",0.9885803461074829,vertices{x:1518y:271}vertices{x:3633y:271}vertices{x:3633y:1550}vertices{x:1518y:1550}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/matt-chris-pua-W73LdE-t8DY-unsplash.jpg","Nestlé",0.9294449687004089,vertices{x:1557y:321}vertices{x:2216y:321}vertices{x:2216y:823}vertices{x:1557y:823}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/download copy.png","Deloitte",0.9925516843795776,vertices{y:1}vertices{x:351y:1}vertices{x:351y:141}vertices{y:141}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/download-2-1 copy.png","Avanade",0.9948456883430481,vertices{x:68y:22}vertices{x:191y:22}vertices{x:191y:166}vertices{x:68y:166}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/download-2 copy.png","Microsoft Windows",0.6430741548538208,vertices{x:1y:3}vertices{x:223y:3}vertices{x:223y:224}vertices{x:1y:224}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/nik-5_ImgwicW_0-unsplash.jpg","Beats Electronics",0.9796596765518188,vertices{x:1263y:1683}vertices{x:1686y:1683}vertices{x:1686y:2172}vertices{x:1263y:2172}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/nik-5_ImgwicW_0-unsplash.jpg","Beats Electronics",0.7052192687988281,vertices{x:790y:1280}vertices{x:2148y:1280}vertices{x:2148y:2549}vertices{x:790y:2549}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/download-3 copy.png","Databricks",0.9957529306411743,vertices{y:1}vertices{x:339y:1}vertices{x:339y:149}vertices{y:149}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/images-1_ copy.png","Capgemini",0.9996528625488281,vertices{x:24y:91}vertices{x:200y:91}vertices{x:200y:131}vertices{x:24y:131}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/louis-tricot-0BM8hXdsn_k-unsplash.jpg","AB Volvo",0.7153253555297852,vertices{x:2718y:2366}vertices{x:5101y:2366}vertices{x:5101y:2745}vertices{x:2718y:2745}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/louis-tricot-0BM8hXdsn_k-unsplash.jpg","Volvo Cars",0.6453534960746765,vertices{x:2327y:930}vertices{x:5843y:930}vertices{x:5843y:4215}vertices{x:2327y:4215}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/rammstein.png","Europe Stadium Tour 2019",0.7822237014770508,vertices{y:22}vertices{x:609y:22}vertices{x:609y:474}vertices{y:474}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/olena-bohovyk-17jdcPkJxRo-unsplash.jpg","Milka",0.9828277230262756,vertices{x:1291y:1810}vertices{x:2085y:1810}vertices{x:2085y:2492}vertices{x:1291y:2492}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/olena-bohovyk-17jdcPkJxRo-unsplash.jpg","Milka",0.797144889831543,vertices{x:1337y:2093}vertices{x:2024y:2093}vertices{x:2024y:2485}vertices{x:1337y:2485}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/alex-perez-QTcLg3gJBn0-unsplash.jpg","Jack Daniel's",0.99553382396698,vertices{x:1144y:2629}vertices{x:2175y:2629}vertices{x:2175y:3427}vertices{x:1144y:3427}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/giorgio-trovato-gNkf_k9Cyrk-unsplash.jpg","Leica Camera",0.9963818192481995,vertices{x:1314y:471}vertices{x:4280y:471}vertices{x:4280y:3497}vertices{x:1314y:3497}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/giorgio-trovato-gNkf_k9Cyrk-unsplash.jpg","Leica Camera",0.9918951988220215,vertices{x:1856y:1301}vertices{x:4033y:1301}vertices{x:4033y:2382}vertices{x:1856y:2382}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/viktor-forgacs-MGVLBuXS6Ic-unsplash.jpg","Jaguar Cars",0.9286966323852539,vertices{x:828y:785}vertices{x:3661y:785}vertices{x:3661y:2022}vertices{x:828y:2022}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/joseph-barrientos-4qSb_FWhHKs-unsplash.jpg","Nike",0.8879660964012146,vertices{x:2580y:1424}vertices{x:3437y:1424}vertices{x:3437y:2269}vertices{x:2580y:2269}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/download-5 copy.png","Datadog",0.9995075464248657,vertices{x:43y:39}vertices{x:184y:39}vertices{x:184y:177}vertices{x:43y:177}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/download-4 copy.png","GitLab",0.9990876913070679,vertices{x:41y:47}vertices{x:254y:47}vertices{x:254y:120}vertices{x:41y:120}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/mpho-mojapelo-l01nGFoOWTI-unsplash.jpg","Hyundai Motor Company",0.9900410175323486,vertices{x:2464y:1478}vertices{x:3351y:1478}vertices{x:3351y:2453}vertices{x:2464y:2453}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/rheinmetall","Rheinmetall MAN Military Vehicles",0.9989819526672363,vertices{x:13y:45}vertices{x:141y:45}vertices{x:141y:85}vertices{x:13y:85}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/images copy.png","HubSpot",0.9986329078674316,vertices{x:82y:59}vertices{x:216y:59}vertices{x:216y:100}vertices{x:82y:100}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/data","TSMC",0.9998055100440979,vertices{x:39y:25}vertices{x:194y:25}vertices{x:194y:144}vertices{x:39y:144}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/christian-wiediger-8d8KfpYCQV0-unsplash.jpg","Adidas",0.9924193024635315,vertices{x:2018y:1151}vertices{x:3435y:1151}vertices{x:3435y:2474}vertices{x:2018y:2474}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/download-6_ copy.png","Asana",0.9991664886474609,vertices{x:29y:57}vertices{x:270y:57}vertices{x:270y:108}vertices{x:29y:108}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/download-6_ copy.png","Asana",0.9987568855285645,vertices{x:2y:2}vertices{x:294y:2}vertices{x:294y:155}vertices{x:2y:155}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/dcl-650-Bx5-8M-y0sI-unsplash.jpg","Netflix",0.9853604435920715,vertices{x:2374y:782}vertices{x:3016y:782}vertices{x:3016y:2244}vertices{x:2374y:2244}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/619194a1aaba4d7b6bd38520_6133a0b56761de70d6829128_fivetran-databricks-connector-p-500 copy.png","Fivetran",0.9976174831390381,vertices{x:47y:65}vertices{x:177y:65}vertices{x:177y:103}vertices{x:47y:103}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/mae-mu-z8PEoNIlGlg-unsplash.jpg","The Coca-Cola Company",0.9546553492546082,vertices{x:1090y:1139}vertices{x:1910y:1139}vertices{x:1910y:3584}vertices{x:1090y:3584}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/mae-mu-z8PEoNIlGlg-unsplash.jpg","The Coca-Cola Company",0.8812829256057739,vertices{x:1102y:2009}vertices{x:1243y:2009}vertices{x:1243y:2472}vertices{x:1102y:2472}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/tim-schmidbauer-WrzQjl5YVQ8-unsplash.jpg","Logitech",0.7679557800292969,vertices{x:2053y:3551}vertices{x:2278y:3551}vertices{x:2278y:3855}vertices{x:2053y:3855}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/clay-banks-mU4NwTswELc-unsplash.jpg","Chevrolet",0.9591886401176453,vertices{x:1125y:1615}vertices{x:1397y:1615}vertices{x:1397y:1811}vertices{x:1125y:1811}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/andrea-de-santis-kWgKV2i9Xec-unsplash.jpg","Volkswagen",0.7770915031433105,vertices{x:379y:788}vertices{x:2906y:788}vertices{x:2906y:3156}vertices{x:379y:3156}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/david-hurley-YBUj1dkt4Do-unsplash.jpg","Starbucks",0.9371808171272278,vertices{x:1362y:2037}vertices{x:2318y:2037}vertices{x:2318y:3358}vertices{x:1362y:3358}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/download copy 3.png","Whole Foods Market",0.9997603297233582,vertices{}vertices{x:271}vertices{x:271y:186}vertices{y:186}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/venti-views-3Q4Nb1xe6K4-unsplash.jpg","Skechers U.S.A., Inc.",0.9983701109886169,vertices{x:497y:1049}vertices{x:4411y:1049}vertices{x:4411y:1724}vertices{x:497y:1724}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/venti-views-3Q4Nb1xe6K4-unsplash.jpg","Skechers U.S.A., Inc.",0.9895469546318054,vertices{x:3972y:1979}vertices{x:4720y:1979}vertices{x:4720y:2239}vertices{x:3972y:2239}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/venti-views-3Q4Nb1xe6K4-unsplash.jpg","Carter's",0.986416220664978,vertices{x:4836y:2071}vertices{x:5072y:2071}vertices{x:5072y:2294}vertices{x:4836y:2294}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/pawel-czerwinski-fpZZEV0uQwA-unsplash.jpg","Google",0.5538440942764282,vertices{x:863y:1794}vertices{x:3882y:1794}vertices{x:3882y:2838}vertices{x:863y:2838}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/tibor-pinter-IYQQD4vvW4M-unsplash.jpg","Alfa Romeo",0.9793421030044556,vertices{x:653y:88}vertices{x:2344y:88}vertices{x:2344y:1820}vertices{x:653y:1820}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/images-5 copy.png","Nasdaq",0.9838116765022278,vertices{x:11y:62}vertices{x:211y:62}vertices{x:211y:130}vertices{x:11y:130}
"/Users/wuyueer/Desktop/logo rec/samplescomplex/images-4 copy.png","Snowflake",0.9998574256896973,vertices{x:27y:17}vertices{x:188y:17}vertices{x:188y:58}vertices{x:27y:58}
